updated_label,original_url,old_label,source_article,explanations,rationale
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.proprofs.com/quiz-school/quizreport.php?title=logical-fallacies_2&sid=270424577,association fallacy,"A person hanging out in a bar will be an.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/5f886ce55bec10001beda125/logical-fallacy-practice,association fallacy,"All [MSK3] are [MSK2]. Some [MSK1] are [MSK2]. Therefore some [MSK1] are [MSK3].
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/5fa5924f4bc06f001bf18f58/logical-fallacy-quiz-swhs,association fallacy,"[MSK1]'s definitely a feminist; [MSK1] watched the democratic national.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/5dd2afe64b69e5001b01d3ad/ethical-fallacies,association fallacy,"Eugene is [MSK2] in class. [MSK1] is [MSK1] friend, so [MSK1] must be [MSK2], too.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/60560434e10317001e4ec2f4/logical-fallacies,association fallacy,"[MSK2] is the class president. [MSK2] believes that the [MSK1] should sponsor a [MSK3] as a [MSK4]. Then [MSK2] learns that a group of girls that [MSK2] doesn't [MSK5] [MSK5] support the [MSK6] of a [MSK3] as a [MSK4]. So, [MSK2] changes [MSK2] mind and [MSK6] that the [MSK1] should [MSK6] a race instead.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/60560434e10317001e4ec2f4/logical-fallacies,association fallacy,"James, the company [MSK1] work for just filed for bankruptcy! How can i trust [MSK1] with our money?
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/606f1a28b1113a001b6d6ba2/logical-fallicies,association fallacy,"Did [MSK1] [MSK2] vote for donald as class treasurer? Didn't [MSK1] [MSK2] that his uncle was imprisoned for embezzling $ 1.5 million?
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/5fb08fef8862d0001b12622c/logical-fallacies-reflection-on-my-body-who-am-i,fallacy of composition,"[MSK1] is part of [MSK2]. [MSK1] has [MSK3] therefore, [MSK2] has.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/Ecological-Fallacy,ecological fallacy,"[MSK2] score better on [MSK4] than [MSK3] do. [MSK1] is a [MSK2]. Therefore, [MSK1] is better at [MSK4] than sylvia, who is a [MSK3].
"," The fact that men score better on math than women is a group generalization. This does not mean that any individual man will score better than any individual woman on math. Educated guesses could be made if we knew more about the statistics. For example, if we just knew that men scored an average of 8% higher than women, we could not even say that any given man is likely to be better at math than any given woman. This is because there could be what is referred to as an uneven distribution, that is, there could be a small group of women who are really bad at math or a small group of men who are really good at math that throws off the curve.",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/Ecological-Fallacy,ecological fallacy,"A study was done recently showing that [MSK2] attendance was positively correlated with marriage longevity, that is, those [MSK4] who [MSK2] together more often were more [MSK3] to stay married. [MSK1] [MSK2] should not be a surprise [MSK2] the general view of [MSK5] within religion. What [MSK1] does not mean is that any given [MSK4] who does not [MSK2] is more [MSK3] to [MSK2] [MSK5] than any given [MSK4] that does [MSK2].
"," To make this claim, we would need more information on the raw data used. Perhaps just religious fanatics who go to church daily have a practically non-existent divorce rate of say 2%. Then it is possible that those who never go to church have a lower divorce rate than those who do go to church every Sunday, but because of the fanatics, the distribution is not evenly distributed.",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/Conjunction-Fallacy,conjunction fallacy,"While jogging around the neighborhood, you are more likely to [MSK1] bitten by someone [MSK1] pet dog, than by any member of the canine species.
"," Actually, that is not the case.  “Someone’s pet dog”, assuming a real dog and not some robot dog, would also be a member of the canine species.  Therefore, the canine species includes wolves,  coyotes, as well as your neighbor’s Shih Tzu, who is likely to bite you just because he’s pissed for being so small.",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/mcnamara_fallacy.html,mcnamara fallacy,"The [MSK1] on [MSK2] violence speak for [MSK1]. We should ban [MSK2] in the country!
"," While the numbers on gun violence are alarming, we can't ignore the qualitative benefits of gun ownership. When making a decision, all factors need to be considered, even if they cannot be measured quantitatively.",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/mcnamara_fallacy.html,mcnamara fallacy,"Donald trump jr.. Tweeted: if [MSK1] had a bowl of skittles and [MSK1] [MSK4] [MSK2] just three [MSK3] kill [MSK2]. [MSK3] [MSK2] [MSK4] a handful? That's our syrian refugee problem.
"," Let's ignore the gross statistical inaccuracy of this quote for a moment (i.e., 1 out of every 100 or so Syrian refugees is not going to kill you). The actual quantitative data about how many Syrian refugees are likely to be terrorists is some number greater than zero. The downside of letting Syrian refugees in the U.S. can be measured quantitatively, perhaps your risk of getting killed by a terrorist will increase from 3.46 billion to one to 3.4 billion to one. The upside, for the most part, is qualitative, that is, cannot be measured easily. What is a human life worth? How do we measure the suffering of others? Since these cannot easily be measured, we ignore them and conclude that taking in Syrian refugees is a bad decision.",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://kspope.com/fallacies/fallacies.php,composition fallacy,"This clinic sure makes a lot of money. Each of the psychologists who work there must earn a large income.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/Ad-Hominem-Guilt-by-Association,ad hominem; association fallacy,"[MSK2]: did [MSK2] [MSK8] that jake [MSK3] was a [MSK9]? [MSK1]: [MSK1] [MSK8] [MSK3] [MSK8]. Why do [MSK2] [MSK8] [MSK5] [MSK8] a [MSK9]? [MSK2]: [MSK5] was on a [MSK7] the other day [MSK8] [MSK1]: did [MSK5] [MSK8] something [MSK9]? [MSK2]: no, but the [MSK7] host did an interview two years ago with a woman who [MSK8] [MSK2] [MSK6] an organization that had a history of [MSK4] back in the 1960s. [MSK3] [MSK8] [MSK6] [MSK4]!
"," In this case, Jake Tooten is the “source” who is viewed negatively (as a racist) because of his association with the organization referenced. Note that his “association” with this group says nothing about his beliefs, which makes this fallacious. It is even more fallacious due to 1) Jake being several steps removed from this organization and 2) the organization’s history of racism rather than the organization’s current position on racism. Callie actually was right, but for the wrong reason. Jake runs a Nazi youth group.",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/Ad-Hominem-Guilt-by-Association,ad hominem; association fallacy,"Pol pot, the cambodian maoist revolutionary, was against [MSK4], and he was a very [MSK3] [MSK2]. [MSK1] is against [MSK4]; therefore, [MSK1] also must be a very [MSK3] [MSK2].
"," The fact that Pol Pot and Frankie share one particular view does not mean they are identical in other ways unrelated, specifically, being a very bad man.  Pol Pot was not a bad man because he was against religion, he was a bad man for his genocidal actions.",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/Ad-Hominem-Guilt-by-Association,association fallacy,"[MSK1] is a big supporter for [MSK2] pay for [MSK2] work. [MSK1] is the same policy that all those extreme feminist groups support. Extremists [MSK3] [MSK1] should not be [MSK3] [MSK3] [MSK3] at least politically.
"," Making the assumption that Delores is an extreme feminist simply because she supports a policy that virtually every man and woman also supports, is fallacious.",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/False-Equivalence,false equivalence,"Using the second amendment as justification to allow civilians to own nuclear submarines.
"," In this case, the first ""thing"" is the weapon as understood at the time the second amendment was passed. The second ""thing"" of comparison is the nuclear submarine, also a weapon, but one of significantly different magnitude. This example also introduces the difference between a legal justification and an argumentative one (see appeal to the law).",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/False-Equivalence,false equivalence,"President [MSK1] ordered a military strike that killed many civilians. [MSK1] is no different than any other mass murder and [MSK1] belongs in prison!
"," Both president Petutti and a mass murder share the characteristic that something they did resulted in the death of civilians. However, the circumstances, the level of responsibility, and the intent are significantly different for the president than the typical mass murder and ignoring these factors is unreasonable, thus makes the argument fallacious.",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://kspope.com/fallacies/fallacies.php,false equivalence,"Most of [MSK1] testimony about the defendant was the opposite of what [MSK1] actually believe but [MSK1]'ll bet there's no expert witness who has always told the [MSK3] from the time [MSK2] were old enough to talk, so [MSK1]'m no less [MSK3] than [MSK2] are.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/5f6c215473a960001b4b0054/philosophy-ct-unit-mc-practice,false equivalence,"A major [MSK1] has been committed by the local government and several people go to protest [MSK1], waving signs and blocking traffic. Both sides are just as bad.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/Overwhelming-Exception,overwhelming exception,"[MSK1] country is [MSK4] in terrible shape. [MSK4], [MSK1] [MSK3] have all kinds of [MSK2], cultural diversity, emergency rooms and trauma care, agencies [MSK5] the [MSK1] out to protect [MSK1], the entertainment industry, a [MSK2] market, national parks, [MSK1] are [MSK5] the most powerful nation in the world, have amazing opportunities, and [MSK2] public education, but [MSK3].
"," We have many reasons supporting the opposite claim -- that this country is in great shape still, or at least that it is not in terrible shape.  By the time all the reasons are listed, the original claim of our country being in terrible shape is a lot less agreeable.",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/Overwhelming-Exception,overwhelming exception,"Besides charities, comfort, community cohesion, rehabilitation, and helping children learn values, religion poisons everything.
"," Besides being a self-refuting statement, the listing of the ways religion does not poison everything, is a clear indicator that the claim is false, or at best, very weak.",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/Package-Deal-Fallacy,package deal,"If indoor smoking laws are passed for bars, the [MSK1] will go out of business since people who [MSK2], smoke while [MSK1] [MSK2].
"," This was a common argument against the banning of indoor smoking for bars and other drinking establishments.  The fear of separating smoking and drinking arose from the fear of going out of business, not from statistical data or any other evidence that would normally be deemed reasonable.  Many years later, it appears that the smoking ban had no significant impact on these kinds of establishments.[1]",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/Package-Deal-Fallacy,package deal,"[MSK1] is part of the jackson five. [MSK2] tito and company, [MSK1] will [MSK2] make it.
"," Michael Jackson was sure great in the Jackson Five, but as history proves, he was legendary on his own.  Assuming he would not make it on his own is a judgment call not founded on evidence or reason.",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/Faulty-Comparison,inconsistent comparison,"Religion may have been [MSK1] about a few [MSK2], but science has been [MSK1] about many more [MSK2]!
"," We are comparing a method of knowledge (science) to a system of belief (faith), which is not known for revising itself based on new evidence.  Even when it does, the “wrongs” are blamed on human interpretation.  Science is all about improving ideas to get closer to the truth, and, in some cases, completely throwing out theories that have been proven wrong.  Furthermore, the claims of religion are virtually all unfalsifiable, thus cannot be proven wrong.  Therefore, comparing religion and science on the basis of falsifiability is a faulty comparison.",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/5e5ec9b7591104001fe2fa8a/logic-guide-pt,inconsistent comparison,"[MSK1] has [MSK3] less fat than the leading candy bar! [MSK3], [MSK1]'s nowhere near as [MSK2] as [MSK2] cheetos!
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/Conjunction-Fallacy,conjunction fallacy,"[MSK1] is a thirty [MSK2] something [MSK2] year [MSK2] old [MSK4] who drives a mini-van, lives in the suburbs, and wears [MSK3] jeans. Is [MSK1] more likely to be a [MSK4] or a [MSK3]?
"," It would be fallacious to say that Karen is more likely to be a mom—even if we found out that Karen spent an hour each day at the playground with other moms. There is a 100% chance the Karen is a woman (we know she is female), and a smaller chance that she is a mom.",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/606f1a28b1113a001b6d6ba2/logical-fallicies,association fallacy,"Don't try to tell [MSK1] that [MSK2] only [MSK3] educational programming, emmy! [MSK1] know for a fact that [MSK2] sister only [MSK3] reality television.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/5ad4e7ecdc7f09001a7e8c79/logical-fallacies,association fallacy,"[MSK1] wants to play a guitar solo on our next recording. [MSK1] father is a horrible musician, though, so [MSK2] doubt that paula [MSK2] any good either.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/5ba47346e4fc100019e0c6da/logical-fallacy-examples,association fallacy,"Dean, the company [MSK1] work for just filed for bankruptcy! How can i trust [MSK1] with our money?
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/608aa4ecb8575b001cc6ef62/logical-fallacies,association fallacy,"[MSK1] has always associated with shady people, so [MSK1] must not be trustworthy.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.thoughtco.com/slippery-slope-logical-fallacy-1692105,slippery slope,"An nsa whistle [MSK1] blower, william binney, [MSK1] last week that the agency [MSK1] surveillance activities [MSK1] us on ' a slippery slope [MSK1] a totalitarian state '
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.thoughtco.com/slippery-slope-logical-fallacy-1692105,slippery slope,"Gun registration would start us sliding into the unconstitutional morass of universal arms confiscation.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.thoughtco.com/slippery-slope-logical-fallacy-1692105,slippery slope,"Allowing gay marriage [MSK1] us on the [MSK1] to polygamy and.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.proprofs.com/quiz-school/quizreport.php?title=logical-fallacies_9&sid=270424982,slippery slope,"We've [MSK3] to [MSK2] [MSK1] from [MSK2] pornography. Once [MSK1] start [MSK2] one form of literature, [MSK1] will never [MSK2]. Next [MSK3] you [MSK3], [MSK1] will be burning all the books!
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.proprofs.com/quiz-school/quizreport.php?title=identifying-logical-fallacies&sid=270424919,slippery slope,"Passing federal laws to [MSK1] the [MSK2] of violence in music is the first step in a [MSK2] that will result in absolute government [MSK1] of the media and [MSK2] censorship over all forms of artistic expression.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.proprofs.com/quiz-school/quizreport.php?title=logical-fallacies_2&sid=270424577,slippery slope,"One cigarette will lead youth to.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.proprofs.com/quiz-school/quizreport.php?title=logical-fallacies-quiz&sid=270424462,slippery slope,"You didn't [MSK1] to [MSK1] out the trash this morning. It will pile up and the neighbors will complain and the health inspectors will [MSK1] and [MSK1] away the kids.
","This is an example of slippery slope, where one takes a known fact (having not taken out the trash) and extrapolate it to an unrealistic extreme (health inspectors taking away the kids).",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://kspope.com/fallacies/fallacies.php,slippery slope,"If the government allows [MSK1] to [MSK5] medications there will be no basis to block [MSK1] from [MSK5] [MSK6] and legal [MSK6] to conduct other traditionally medical procedures such as diagnosing minor skin irritations, treating a sprained ankle, [MSK5] a broken bone, and performing neurosurgery. Or: never [MSK3] a [MSK4] for any patient for any reason or else you'll [MSK5] [MSK2] constantly [MSK3] [MSK4] for [MSK2], [MSK2] will [MSK5] advantage of [MSK2], [MSK2] [MSK2] will lose [MSK6] for [MSK2] and for therapy, and [MSK2]'ll loose [MSK2] and [MSK5] bankrupt.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://lifehacker.com/spot-the-flaw-in-a-politicians-argument-with-this-guide-1796333209,slippery slope,"Trump presents a dark image of america if clinton is elected, with syrian refugees flooding in, illegal immigrants convicted of crimes staying.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.gocivilairpatrol.com/media/cms/LLP2_D552C79A65CD2.pdf,slippery slope,"[MSK1] be kind and generous to the poor. They ’ll come to expect your help always and [MSK1] learn to contribute to society.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.gocivilairpatrol.com/media/cms/LLP2_D552C79A65CD2.pdf,slippery slope,"Major in english in college, start reading poetry, and next thing [MSK1] [MSK2], [MSK1] will [MSK2] an unemployed pot [MSK2] smoking loser.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.mindtools.com/pages/article/newTMC_81.htm,slippery slope,"If [MSK1] allow susan to leave early, soon [MSK1]'ll be giving everyone friday afternoon off.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/60747fe9f0a1a7001d7b0b2a/speech-review,slippery slope,"If we let the government [MSK2] [MSK1], then [MSK1]'re going to [MSK4] to [MSK2] trucks! Then [MSK1]'ll [MSK4] to [MSK2] sports [MSK3]! Then [MSK1]'ll [MSK4] to [MSK2] all [MSK3]!
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/5f6c80f99d567d001c3fb718/what-is-philosophy,slippery slope,"If [MSK1] don't [MSK2] an a in mr. k [MSK2] class [MSK1] will fail high school, never graduate, and end up fighting people for nickels under freeway as a.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/5fa5924f4bc06f001bf18f58/logical-fallacy-quiz-swhs,slippery slope,"If you give a mouse a cookie, he'll want a [MSK1] of milk to go with.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/5dd2aca5fc8633001bc7b986/fallacy-review,slippery slope,"If we allow gay people to [MSK2] married, then the next [MSK2] you [MSK2] [MSK1] will be wanting to marry [MSK1] pets!
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/6024766901d0c1001b04761f/logical-fallacies-practice,slippery slope,"If you allow one student to [MSK1] an online [MSK1], soon everyone will want to, and the schools will be empty. Si [MSK1] estudiante tome [MSK1] [MSK1] línea, [MSK1] querrán, [MSK1] las escuelas [MSK1].
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.thoughtco.com/slippery-slope-logical-fallacy-1692105,slippery slope,"President obama [MSK1] decision to arm syrian rebels, however meagerly, has all but doomed us to an iraq [MSK1] style.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/5ff71d402841f5001b57bc06/logical-fallacies-practice,slippery slope,"[MSK1] should never [MSK2]! Once [MSK1] start [MSK2] [MSK1] find it hard to stop. Soon [MSK1] will spend all [MSK1] money on [MSK3], and eventually [MSK1] will turn to crime just to support [MSK1] [MSK3] addiction.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.thoughtco.com/slippery-slope-logical-fallacy-1692105,slippery slope,"Decriminalizing marijuana turns the u.s. into a stoner.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.thoughtco.com/slippery-slope-logical-fallacy-1692105,slippery slope,"I hope the art mural at 34th and habersham will not be allowed. [MSK1] [MSK3] the [MSK2] for one, [MSK1] [MSK3] [MSK2] for all and [MSK1]'ll have [MSK2] all over the city. A person wanting to paint on buildings is nothing more than upscale graffiti. More than likely it will go too far.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/5e2667ae03fa67001b3a085b/logical-fallacies,association fallacy,"[MSK1]'s friends are all obnoxious, [MSK1]'s a bad.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/59e0bb2907cae4120026ca4d/logical-fallacies,association fallacy,"Don't [MSK2]. [MSK2] [MSK2] and [MSK2] are extremely [MSK3]. If [MSK1] [MSK2] an [MSK2], [MSK1] will be [MSK3] a [MSK2]!
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/5e567bd2b92c06001b7421e0/logical-fallacies,association fallacy,"Victor, the company [MSK1] work for just filed for bankruptcy! How can i trust [MSK1] with our money?
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/5f948dcbedafcd001e0c5506/logical-fallacies,association fallacy,"[MSK3] had a [MSK1] [MSK2] once [MSK3] therefore, all [MSK2] must be [MSK1].
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/Fallacy-of-Division,fallacy of division,"[MSK1] [MSK3] that the [MSK4] [MSK2] was involved in a sex scandal cover [MSK3] up. Therefore, [MSK1] 102 [MSK3] year [MSK3] old [MSK4] neighbor, who frequently [MSK3] [MSK2], is guilty as [MSK3]!
"," While it is possible that the 102-year-old granny is guilty for some things, like being way too liberal with her perfume, she would not be guilty in any sex scandals just by her association with the Church alone. Granted, it can be argued that Granny’s financial support of the Church makes her morally complicit, but it is clear her “crimes” are in a different category than those behind the cover-ups.",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/Fallacy-of-Division,fallacy of division,"[MSK1] [MSK2] is about half the size of most [MSK2] in the neighborhood. Therefore, [MSK1] doors must all be about 3 1/2 feet high.
"," The size of one’s house almost certainly does not mean that the doors will be smaller, especially by the same proportions.  The size of the whole (the house) is not directly related to the size of every part of the house.",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/601416c28f1776001bc7ea08/logical-fallacies-definitions,fallacy of division,"When [MSK2] says that what is [MSK1] of [MSK2] as a whole must also be [MSK1] of each of its parts.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/Accident-Fallacy,accident,"The [MSK2] clearly [MSK5], [MSK2] shall not bear false witness. Therefore, as a christian, [MSK4] better [MSK5] the door and [MSK5] [MSK3] drunk neighbor with the shotgun, that [MSK1] wife, whom [MSK1] is [MSK5] to kill, is hiding in [MSK3] basement. Otherwise, [MSK4] are defying [MSK5] [MSK1]!
"," To assume any law, even divine, applies to every person, in every time, in every situation, even though not explicitly stated, is an assumption not grounded in evidence, and fallacious reasoning.",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.logicallyfallacious.com/logicalfallacies/Accident-Fallacy,accident,"[MSK1] believe one should [MSK2] deliberately hurt another person, that ’s why [MSK1] can [MSK2] be a surgeon.
"," Classifying surgery under “hurting” someone, is to ignore the obvious benefits that go with surgery.  These kinds of extreme views are rarely built on reason.",
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://quizizz.com/admin/quiz/5a663673f2554e001b8563e1/logical-fallacy-review-game,accident,"Running in the halls at school is against the rules. Therefore, the indoor track team should be written up.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.ucm.es/data/cont/docs/107-2016-02-17-Fallacious%20Arguments.pdf,slippery slope,"If [MSK1] [MSK2] an [MSK3] for you then [MSK1]'ll have to [MSK2] an [MSK3] for.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.ucm.es/data/cont/docs/107-2016-02-17-Fallacious%20Arguments.pdf,slippery slope,"If we legalize marijuana, then more people will try.
",,
"[MSK1] has attribute [MSK2]. [MSK1] is a subset of [MSK3]. Therefore, all [MSK3] has attribute [MSK2].",https://www.ucm.es/data/cont/docs/107-2016-02-17-Fallacious%20Arguments.pdf,slippery slope,"[MSK2] abortion in the first week of [MSK1] would lead to [MSK2] [MSK1] in the ninth.
",,
